Drug_ID,Drug,Y
26667878,CCn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCC(=O)Nc1cccc(C)c1C,9.8963
4263361,Clc1ccc(Cn2ncc3c(N4CCCC4)ncnc32)cc1,-6.46880000000001
56315242,CCOc1ccc(C(=O)NCC(=O)NNC(=O)CN(C)S(=O)(=O)c2ccc(Cl)cc2)cc1,18.3411
22414040,CCc1c(C)[nH]n(-c2nc(-c3cccc([N+](=O)[O-])c3)cs2)c1=O,12.2006
17511490,O=C1CSC(=S)N1N=C1CCCCCC1,8.3167
24813779,CC(=O)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1,6.1372
24815586,CC(C)(C)NC(=O)N1CCn2cccc2C1c1ccccc1F,12.8216
24801228,Cc1ccc(S(=O)(=O)N(CC(=O)NCc2cccnc2)C2CCCCC2)cc1,-30.3379
14741570,Cc1ccc(C2N(C)c3ccccc3-c3nc4ccccc4n32)o1,7.1873
846158,CCn1c(SCCC(=O)O)nnc1-c1cccnc1,14.0529
49734199,COc1cccc(C(C(=O)NC2CCCC2)N(Cc2cccnc2)C(=O)Cc2cccs2)c1,5.6783
3711227,N#CCCN(CCC#N)C(=O)c1ccc(Cl)cc1,9.6835
24812892,Cc1ccc(OCCCCn2cnc3ccccc32)cc1.Cl,5.42309999999999
24833781,C[C@H](NC(=O)c1nc[nH]c1C(=O)N[C@@H](C)c1ccccc1)C(=O)OC(C)(C)C,7.3399
85148762,CC(C)OCC1CO1,11.1961
57269022,CSCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCCCCCC1,8.7992
22409524,O=C(N/N=C/c1cccnc1)c1ccccc1[N+](=O)[O-],0.671599999999994
49676397,CC(=O)Nc1c2c(nn1-c1ccccc1)CS(=O)C2,17.7657
26658105,COc1cc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)c3ccccc3n2)cc(OC)c1OC,6.7108
49725071,O=C1CCC(=O)N1c1ccc(S(=O)(=O)Nc2ccc(Br)cc2)cc1,14.681
24780063,CC(CCn1cccn1)NC(=O)c1cc(COc2ccc(F)cc2Cl)on1,2.19889999999999
24794345,CN1CCN(c2ccc(C(=O)NC3CCCCC3)cc2[N+](=O)[O-])CC1,-1.3457
49672184,COC(=O)c1cn(Cc2cc(OC)ccc2OC)cc(F)c1=O,15.4808
14726741,Cc1cc(NC(=O)C2CC(c3ccc(Cl)cc3)=NO2)no1,-3.8643
14735652,COc1ccc(NC(=O)CCN2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)cc1,3.0718
14737035,CCOC(=O)c1ccc(NC2c3ccccc3C(=O)N2c2ccc(C)cn2)cc1,11.2552
24799804,Cc1oc(-c2cc(F)ccc2F)nc1CN1CCN(C)C(=O)[C@@H]1C,7.77389999999999
17410289,Cc1n[nH]c(=O)n1-c1cccc(C(F)(F)F)c1,10.6385
4257130,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)C1CCCCC1,-3.6889
16953612,CC1CCCC(NC(=O)COC(=O)c2ccccc2NC(=O)c2ccco2)C1C,7.45459999999999
853198,CCOC(=O)Cc1csc(NC(=O)CSc2nnc(C(C)C)n2CC)n1,8.2499
14734126,O=C(CCN1C(=O)COc2ccccc21)NCCCN1CCc2ccccc2C1,-1.8062
22405268,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CSc2cc(C)ccc2C)c1,11.0014
24789424,O=C(NNC(=O)C1CCN(c2ncccn2)CC1)c1ccccc1,2.0356
22401662,O=[N+]([O-])c1cccc(C2=NNC(=NCc3ccc4c(c3)OCO4)SC2)c1,11.5594
4260905,CSc1ccccc1NC(=O)c1ccncc1,-3.25810000000001
49732348,COc1ccc(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccccc2C)o1,-13.6666
3712566,CCOC(=O)C1CCN(S(=O)(=O)C(F)(F)c2nc3ccccc3s2)CC1,3.94779999999999
49727565,O=C(C1=C(O)C(=O)N(CC2CCCO2)C1c1cccc(O)c1)c1ccco1,10.2849
47197344,COc1ccc(OC)c(C(C)NC(=O)C23CC4CC(CC(C4)C2)C3)c1,15.7545
4241295,Cc1ccc(-n2nc3c(c2NC(=O)c2ccc4c(c2)OCO4)CSC3)c(C)c1,1.8527
14721594,Cc1ccc(-c2n[nH]c(=S)n2-c2ccccc2)cc1,5.34319999999999
49735128,Cc1c(C(=O)N(Cc2ccc(Cl)cc2)C2CCS(=O)(=O)C2)oc2ccccc12,6.06259999999999
24794221,CNC(=S)NCCCc1ccccc1,-0.904200000000007
3712940,O=C(Cn1c(CO)nc2ccccc21)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,8.51389999999999
26729696,Cc1nn(-c2ccccc2)cc1/C=N/NC(=O)c1cccs1,9.4916
849836,CC(C)(C)c1ccc(OCCn2ccccc2=O)cc1,1.96609999999999
7972505,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NCC(=O)OC(C)(C)C,11.2933
4258250,COc1ccc(-c2nc(NC(=O)CSc3nnc(C)s3)ns2)cc1,1.4607
857611,CN(C)c1ccc(C=NCC2(O)CCOC(C)(C)C2)cc1,8.6761
14726625,O=C(C1COc2ccccc2O1)N1CCc2ccccc2C1,7.0751
57258129,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCCC2)c1)c1ccncc1,2.13679999999999
47198653,Cc1cc[n+](C(C)C(=O)c2ccc(Cl)cc2)cc1.[Br-],6.3037
16952709,O=C(CSc1nc2cc(Cl)ccc2s1)c1cc2ccccc2o1,10.8413
26661726,Cc1nc(SCC(=O)O)c(C#N)c2c1CCCC2,-5.46360000000001
17413086,COc1ccc2sc3ccccc3c(=O)c2c1,7.6486
24812806,COc1ccc(N)cc1-n1cnnn1,30.0828
56322428,CC(C)CN(C(=O)CSc1nnc(-c2cccs2)n1N)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-8.2149
56324253,COc1ccc(Cl)cc1S(=O)(=O)NC(C)C(=O)NCCCn1ccnc1,8.41949999999999
24779623,Cc1ccc(NC(=O)C(=O)NCCc2c[nH]c3ccccc23)cc1C,8.53609999999999
14741981,Cc1c(NC(=O)c2cc3ccccc3o2)c(=O)n(-c2ccccc2)n1C,-2.9709
49642970,CC(C)CN(Cc1c(O)ccc2c(=O)c(-c3ccccc3)coc12)CC(C)C.Cl,12.3282
17409617,Cc1nc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2o1,1.83629999999999
24791761,Cc1ccccc1NC(=O)COC(=O)c1c[nH]c(=O)[nH]c1=O,17.7619
26658116,CCc1ccc(NC(=O)c2n[nH]c(=O)c3ccccc23)cc1,11.4078
24828772,CC(Oc1cc(F)ccc1[N+](=O)[O-])C(=O)N(C)CC(=O)Nc1ccccc1C(F)(F)F,7.1635
7977723,Cc1ccccc1OCCN1C(=O)c2ccccc2C1=O,7.1758
49730253,Cc1ccc(N(C(=O)CCC(=O)Nc2ccccn2)C(C(=O)NC(C)C)c2ccc(F)cc2)cc1,17.1354
17413400,CCNC(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,5.1665
17514489,COc1ccccc1N/C(=N/S(=O)(=O)c1ccc(C)cc1)c1ccccc1,9.6409
22416589,O=C(O)Cc1ccc(NC(=S)NCc2ccco2)cc1,9.12369999999999
24834029,CN(C)S(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1,12.3051
26663527,Cc1ccc(NC(=O)C[n+]2cc(-c3ccccc3)n3c2CCC3)cc1.[Cl-],2.86819999999999
49729719,O=C(CSc1nc(O)c(C2CCCCC2)c(=O)[nH]1)Nc1ccccc1Cl,7.2065
14743048,CC(C)(C)N1CC(c2nc3ccccc3n2Cc2ccc(Cl)cc2)CC1=O,-3.2435
17508082,CC1CCCN(S(=O)(=O)c2ccc(N(C(=O)c3cnccn3)C(C(=O)NC3CCCCC3)c3cccs3)cc2)C1,7.0861
49678934,O=C(NC1CCCCC1)c1ccc2c(c1)OCCO2,10.7962
4255676,CCn1c(Cc2c(C)[nH]c3ccccc23)n[nH]c1=S,-13.3513
24784696,C=CCOc1ccccc1CN1CCCC(CCC(=O)N(C)CCc2ccccn2)C1,-3.72960000000001
17407078,CCNC(=S)NNC(=O)c1cc(CC(C)C)nc2ccccc12,1.6271
24833845,COc1ccc(N(C)S(=O)(=O)c2cccc(C(=O)OCC(=O)NCc3ccccc3OC)c2)cc1,11.805
26664777,CC1=C(C)Cc2c(OC(=O)c3ccccc3)ccc(OC(=O)c3ccccc3)c2C1,9.7306
24840801,CC(C)CNC(=O)c1c(N)n(/N=C/c2ccccn2)c2nc3ccccc3nc12,16.5533
57262330,CC(C)NS(=O)(=O)c1ccc(NC(=O)C(C)OC(=O)CCC2CCCC2)cc1,12.1731
17514746,O=C(CSc1ccc(-c2ccc(Cl)cc2)nn1)Nc1ccc2c(c1)OCCO2,16.7307
866041,CCN1CCN(c2ncc3c(n2)CC(c2ccc(OC)c(OC)c2)CC3=O)CC1,1.2811
24833660,O=C(/C=C/c1ccco1)N1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1,0.171999999999994
857980,Cn1c(=O)[nH]c(=O)c2c1nc(SCCN1CCOCC1)n2CCc1ccccc1,-9.75950000000001
24800187,CCN(CCn1cccn1)C(=O)CC1C(=O)NCCN1Cc1ccc(OC)c(OC)c1,2.7641
49673900,CC(C(N)=O)N1C(=O)NC2(CCCc3ccccc32)C1=O,16.3676
850268,CCCC(=O)Nc1ccc(NC(=O)c2ccco2)cn1,10.1659
4256998,Cc1cc(C(C)(C)C)cc(S(=O)(=O)NCC(=O)O)c1C,7.7378
24820523,CC(=O)/C(N=Nc1cccc(C(F)(F)F)c1)=C(\C)O,14.8652
26669054,O=C(CN1C(=O)c2ccccc2C1=O)NCC1COc2ccccc2O1,9.93529999999999
49678597,CCC(OC(=O)CN1C(=O)c2ccccc2C1=O)C(=O)NC1CCCC1,9.3964
26664305,CC(C)COc1nc2c(c(=O)n(C)c(=O)n2C)n1C,-1.64690000000001
3716835,Cc1csc(NC(=O)c2nc3nc(C)cc(C)n3n2)n1,5.54599999999999
24795395,COc1cc(/C(C)=N/NC(=O)C(O)(c2ccccc2)c2ccccc2)ccc1O,-0.201400000000007
49671752,Cc1ccccc1CN(C)C(=O)c1ccc2ccccc2n1,12.8541
7975612,CCC(=O)c1ccc(CCCCCC(=O)O)s1,11.8675
47196345,O[C@@H]1CN(Cc2ccccc2Cl)CC[C@H]1N1CCOCC1,14.3611
22402611,O=C(N/N=C/c1c(O)n(C2CC2)c(=S)[nH]c1=O)c1ccccc1O,7.9731
26664282,CCCc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,18.6297
17415636,Cc1ccc(C(=O)N/C(=C\c2cn(-c3ccccc3)nc2-c2ccccc2)C(=O)N2CCOCC2)cc1,11.5208
845946,CCCn1c(SCC(=O)Nc2c(C)cccc2CC)nnc1C(C)C,8.7877
17387380,CC(=O)Nc1ccc(/C=N/NC(=O)c2cc3cc(C)ccc3nc2C)cc1,5.1232
49640651,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,10.82
51089211,Cc1cc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2-c2ccccc2F)no1,11.687
47203254,COc1ccc(-c2cc(=O)oc3cc(OCC(=O)N(C)C)ccc23)cc1,14.0103
4263420,CCOC(=O)c1cc2nc(Nc3ccc(OC)cc3)sc2s1,1.3052
26728255,Cc1nc2c(ncn2-c2ccccc2)c(=O)n1NC(=O)CN1CCCCC1,8.4197
22413274,COc1ccc(S(=O)(=O)NCC(=O)O)cc1C(=O)NC1CCCCC1,28.9615
49647246,CCN1C[C@]2(CO)CC[C@H](OC)[C@@]34C2[C@H](OC)[C@@](O)(C13)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,9.25389999999999
26657872,COc1cc(C(=O)OCC#N)ccc1OCc1c(C)noc1C,5.65799999999999
853208,c1coc(-c2nn3c(-c4ccco4)nnc3s2)c1,-0.125400000000006
853720,CCOC(=O)c1ccc2nc(NC(=O)c3cccs3)sc2c1,8.70459999999999
4245916,CSc1nsc(SC)c1NC(=O)N1CCCC1,-4.84630000000001
49824597,COc1ccc(S(=O)(=O)c2c(O)c3ccc(C(=O)Nc4ccccc4Cl)cc3[nH]c2=O)cc1,2.61699999999999
7966096,CCC(C)NC(=O)Cn1cc2c(n1)CCC(C)C2,16.0818
844367,CS(=O)(=O)N(CCC(=O)O)Cc1ccccc1,-1.19240000000001
4264708,N#Cc1c(NC(=O)CSc2nc(N)cc(=O)[nH]2)sc2c1CCCCCC2,1.90049999999999
49727444,Cc1cc(C)c(NC(=O)c2cccs2)c(C)c1NC(=O)c1cccs1,10.9247
17409071,C/C(CC(=O)NCc1ccco1)=N\NC(=O)C(c1ccccc1)c1ccccc1,6.68609999999999
49721209,Cc1ccc(NC(=O)Cn2ncn3c(cc4ccccc43)c2=O)cc1F,-1.29030000000001
24823774,O=c1[nH]ncc(N/N=C\c2ccc(O)cc2O)c1Cl,9.2961
56318794,CN1CCC(N(C)S(=O)(=O)c2ccc(NC(=O)COc3ccc(F)cc3)cc2)CC1,3.81659999999999
49715236,CN1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,-0.734500000000004
85148447,O=C1C=C(c2ccc3ccccc3c2)C[C@@H](c2ccc(Cl)cc2)C1,10.0236
85149043,COCCCNC(=O)Cn1ccc(NC(=O)OCc2ccccc2)nc1=O,9.6593
49676005,Cc1cccc(NC(=O)CCNC(=O)c2ccc(Br)cc2)c1,13.8095
57264120,COc1cccc(NC(=O)COC(=O)C2CC(=O)N(c3ccc(C)cc3)C2)c1,6.43849999999999
56316427,Cc1ccc(C(=O)NCC(=O)N(C)CC(=O)Nc2c(Cl)cccc2Cl)s1,13.5529
17386605,COc1ccc(CC(=O)Nc2ccc3c(c2)CCC3)cc1OC,-4.3366
24807807,Cc1nnc2c3ccccc3c(Cl)nn12,7.77369999999999
49824007,CCOc1ccc(NC(=O)Nc2ccc3c(c2)CCC3)cc1,-9.68180000000001
24812559,COc1ccc(CCNC(=O)CN2CCN(Cc3ccccc3F)C2=O)cc1OC,9.4893
49717779,CCOC(=O)c1cccc(NC(=O)C2CCN(c3ncnc4c3nc3n4CCCCC3)CC2)c1,19.67161
14733732,Cc1cccc(NC(=O)c2ccc(COc3ccc(Cl)cc3Cl)o2)n1,14.5969
49670089,CCNC(=O)CC1C(=O)N(c2cccc(C)c2)C(=O)N1CCC(C)C,-15.2181
846324,Cc1nnc(NC(=O)Nc2cccc(Cl)c2)s1,1.436
14725351,CCC(C)N1CCN(C(=O)Cc2ccccc2)CC1.O=C(O)C(=O)O,7.5095
24807161,COc1ccc(Cl)cc1NC(=O)CCN1CCOCC1,10.8141
49672769,CCC1(c2ccccc2)NC(=O)N(CC(=O)NCc2ccncc2)C1=O,18.7588
856963,CC1(c2ccc3noc(-c4ccc(Cl)cc4)c3c2)OCCO1,10.8782
17507515,Cc1ccc(C)c2c1cc(C)c1nnc(SCC(=O)N3CCCc4ccccc43)n12,0.286799999999996
24809490,CC(C)Sc1nc2ncnc(N)c2[nH]1,19.94761
17515658,CCOC(=O)N1CCN(C(=O)COc2cccc3c2CCN(Cc2ccc(F)cc2)C3=O)CC1,-25.3678
49677460,CCCCC(=O)Nc1cccc(-c2ccc3nncn3n2)c1,1.7531
57261866,COc1cccc(NC(=O)CN(C)CC(=O)c2c(N)n(Cc3ccccc3)c(=O)n(C)c2=O)c1,7.1598
17414120,Cc1[nH]nc(-c2ccc(OCc3cnn(-c4ccccc4)c3)cc2O)c1Oc1ccc(F)cc1,19.40048
7975110,COc1ccc(OC)c(NC(=O)c2ccc(NC(C)=O)cc2)c1,1.25579999999999
22415254,O=C(Nc1ccc(Oc2cccnc2)cc1)c1cccc([N+](=O)[O-])c1,-1.3321
85148908,COC(=O)C1=C(c2ccc(F)cc2OCc2ccccc2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccccc1,8.06959999999999
49825968,COc1ccc(CNC(=O)Cn2nc(C)n3cccc3c2=O)cc1,7.28909999999999
14739693,O=S(=O)(c1ccc(F)cc1)c1nc(-c2ccccc2F)oc1N1CCCCC1,-8.48870000000001
49646832,COc1cc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)ccc1OCC(=O)O,11.2133
57260743,CCCCN(C(=O)c1cc2ccccc2o1)c1c(N)n(CCCC)c(=O)[nH]c1=O,13.4015
17413953,CN1CCN(C(=S)c2ccc(OCC(=O)Nc3cccc(C(F)(F)F)c3)cc2)CC1,14.478
7968315,CCc1cccc(NC(=O)Cn2cc3c(n2)CCCC3)c1,0.190199999999994
49721814,CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)NCc1ccc(OCC)cc1,9.46819999999999
24796099,O=C(/C=C/c1ccc(Cl)cc1Cl)c1ccc[nH]1,14.6338
7972913,Cc1ccc(OC(=O)C(F)(F)F)c2c1NCCC2,-7.8049
49725634,O=C(Nc1ccc(F)cc1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,7.9542
56319566,O=C(COC(=O)CN1C(=O)NC2(CCCC2)C1=O)Nc1c(Cl)cccc1C(F)(F)F,9.10299999999999
56314940,CN(C(=O)c1ccccc1C(=O)OCC(=O)c1ccc(Br)cc1)c1ccccc1,14.383
24799567,COc1cccc(CN(C)Cc2nc(C3CC3)no2)c1,15.1527
17433268,CCOC(=O)c1cccc(COC(=O)c2cccc(-c3nnc(-c4ccccc4)o3)c2)c1,7.8367
85146874,CN(C(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)C3CCN(C(=O)C4CCCC4)CC3)cc2)cc1)C1CC1,20.80828
24813341,Cc1cc(C)nc(SCCn2c(N3CCOCC3)nc3c2c(=O)[nH]c(=O)n3C)n1,18.185
14721616,COc1cccc(-c2nnc(-c3ccc(C)o3)o2)c1,2.3843
49679626,COc1cc(C2=NOC(C(=O)Nc3ccc4c(c3)OCO4)C2)cc(OC)c1OC,15.4811
24783067,Cc1ccc2c(c1)N(C(C)C(=O)NCc1cccs1)C(=O)CO2,11.9901
14726692,CCOC(=O)Cc1csc(NC(=O)COc2ccc3ccccc3c2)n1,-31.2745
24794147,O=C(O)COc1ccccc1/C=C1\SC(=Nc2ccc(F)cc2)N(c2ccc(F)cc2)C1=O,1.5826
26664753,COc1cccc(NC(=S)Nc2ccc(O)cc2)c1,10.1149
17409325,Cc1nc(C)c(C(=O)N(c2ccc(C)c(C)c2)C(C(=O)NCc2ccco2)c2ccccc2)s1,-0.491200000000006
17414010,O=C(O)/C=C\C(=O)Nc1ccc(Oc2ccccc2)cc1,11.5628
17511562,COc1ccc(/C=N/NC(=O)c2cc(Br)ccc2O)cc1Cn1cc(Cl)cn1,-4.9402
844209,COc1ccc(CCNS(=O)(=O)c2ccc(F)cc2)cc1OC,7.52529999999999
4254763,Cc1cc(NC(=O)c2cnn3cccnc23)no1,10.6815
49677823,O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)C1CC1,5.75999999999999
56323802,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)COC(=O)COc1cc(C)cc(C)c1,12.2209
24799829,Cc1nn(C)cc1CN1CCC(CO)(CCOc2ccccc2)CC1,8.13899999999999
22416462,COC(=O)/C(=C/c1ccco1)NC(=O)c1ccco1,9.6233
49728309,C=CCN(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC1CCCC1)c1ccc(C)cc1,12.8619
24840593,O=C(Nc1cc(C(F)(F)F)ccc1N1CCOCC1)C1Cc2ccccc2CN1C(=O)c1ccco1,10.9317
3716142,CCN(CC(=O)Nc1ccccc1OC)C(=O)C1CC2C=CC1C2,18.7167
14739168,CCOc1cc(OCC)cc(C(=O)O)c1,-3.35590000000001
862416,CCC(C)[C@H](NC(=O)NCc1ccccc1Cl)C(=O)O,6.22339999999999
14746717,COc1ccc2c(CC(=O)OCC(=O)c3ccccc3OC)coc2c1,1.26899999999999
17387559,Cc1cccc(C)c1NC(=O)C(c1ccc([N+](=O)[O-])cc1)N1CCCCC1,2.99329999999999
47200859,COc1ccc(C=O)cc1CN1C(=O)c2ccccc2C1=O,11.2512
56318880,CC(C)(C)c1ccc(OCCCC(=O)NNC(=O)c2ccccc2O)cc1,15.5907
49822676,CN(C(=O)CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S)C1CCS(=O)(=O)C1,8.21049999999999
22413835,CSc1nc2ccc(Br)cn2c(=O)c1C#N,5.7961
47202622,COc1cc(C(C)=O)ccc1OCC(O)CN1CCN(c2ccc(C)c(C)c2)CC1,7.89569999999999
49667190,CCOc1ccc2cc(C(=O)NCc3ccccc3)c(=N)oc2c1,13.1359
49648459,COc1ccc(C(=O)c2c(-c3ccc(OC)cc3)oc3ccc(-c4ccc(OC)nc4)cc23)cc1,9.9266
49729878,CCOc1ccccc1NC(=O)c1ccccc1NC(=O)c1ccco1,13.3561
24832686,CCNC(=O)COC(=O)c1cccc(Br)c1,11.9137
57255999,CC(=O)c1c(C)[nH]c(C(=O)CN2CCN(S(=O)(=O)c3ccccc3)CC2)c1C,13.1114
17413099,O=C(CNC(=O)Cc1ccccc1)NCC(=O)OCc1ccc(C(=O)c2ccccc2)cc1,0.839699999999994
49721046,CCn1cc(/C=C(\NC(=O)c2ccccc2F)C(=O)NCCN2CCOCC2)c2ccccc21,9.0859
22401647,O=C(O)C(=O)O.OC(COCc1ccco1)CN1CCN(c2ccccc2)CC1,3.70569999999999
49819731,O=C(NCCC(=O)N1CCCCC1)c1ccc(Br)cc1,8.6539
49829307,CCC(C)[C@H](NC(=O)C1CC(=O)N(c2ccc3c(c2)OCO3)C1)C(=O)NC1CCCCC1,29.4514
859676,CN(C)CCCOC(=O)CCc1ccccc1.Cl,10.3405
14728864,Cc1ccc(-c2cc(=O)c3ccc(F)cc3[nH]2)cc1,6.7058
49816078,CC(=O)N1N=C(c2cccc(NS(=O)(=O)c3ccc(C)cc3)c2)CC1c1ccco1,20.74718
4257184,Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2Cl)o1,1.0859
14742888,Cc1cccc(NC(=O)Cc2coc3ccc4ccccc4c23)n1,3.43439999999999
26669615,Cc1cc(N2C(=O)CC(N3CCN(c4ccc(C(=O)c5cccs5)cc4)CC3)C2=O)no1,6.53309999999999
26729132,Cc1cc(C)n(-c2cccc(Cl)c2C#N)n1,-0.419800000000006
49731098,CCc1cccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)C(C)S3)c1,13.6032
57255889,Nc1cc(N)nc(SCC(=O)NC(=O)NC2CCCC2)n1,6.37129999999999
24779660,Cc1nnc2sc(SCC(=O)Nc3cccc(Cl)c3)nn2c1=O,-3.4206
17506495,O=C1/C(=C\c2cccnc2)CN(Cc2ccccc2)C/C1=C\c1cccnc1,1.7566
14723229,CC1Cc2cc(-c3csc(NC(=O)Cc4ccccc4)n3)ccc2N1S(C)(=O)=O,-2.45150000000001
49820194,CCC(C)[C@H](NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C2c3ccccc3C(=O)N21)C(=O)NCC1CCCO1,-8.2177
26667094,O=C(c1ccc2c(c1)OCO2)N1CCC(Cc2ccccc2)CC1,8.9175
17505802,O=C(CSc1nc2ccc([N+](=O)[O-])cc2[nH]1)NC1CCCC1,12.0061
14744355,CCCCCCCCN=C1NC(=O)CS1,-3.76690000000001
22410311,Cc1cc(C(=O)N/N=C2\CC(=O)CC(C)(C)C2)c(C)n1-c1ccccc1,14.7298
26726796,Cn1nc(C(F)(F)F)c(-c2cccc(C(F)(F)F)c2)c1NC(=O)Nc1ccc(F)cc1,18.0242
4260253,CCOC(=O)Cc1csc(NC(=O)C2C3C=CC(C3)C2C(=O)O)n1,6.5715
50085736,COc1cc(OC)cc(C(=O)NNC(=O)CCC(=O)c2cccs2)c1,10.4928
17509589,O=C(Nc1cccs1)Nc1c(F)c(F)cc(F)c1F,10.7048
16952763,Cc1ccc(C23CC4CC(CC(NC(=O)NCCN(C)C)(C4)C2)C3)cc1,-6.9541
49721385,COc1ccccc1C(=O)N(Cc1sccc1C)C1CCS(=O)(=O)C1,21.632
57265675,Cc1cc(C(=O)CN2C(=O)C(=O)N(Cc3ccccc3)C2=O)c(C)n1Cc1ccc(F)cc1,11.9326
14737820,CCC(C)(C(=O)NC1CCCCC1)N(C(=O)c1ccccn1)c1ccc(C)cc1,8.5187
22405892,Cc1cc(/C=C2\SC(=Nc3ccc(N4CCOCC4)cc3)N(C)C2=O)c(C)n1-c1cccnc1,17.0783
24794481,COc1ccc(C(=O)c2ccccc2)c(OCC(=O)NC2CC2)c1,16.926
17514893,O=C(CSc1ccc2nnc(-c3ccc(F)cc3)n2n1)N1CCCc2ccccc21,1.83519999999999
7966640,CC(=O)c1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,1.1586
57257820,CCN(CC(=O)Nc1ccc2c(c1)OCCO2)C(=O)CCc1ccccc1Cl,-1.5119
17416010,S=C(NCCC(c1ccccc1)c1ccccc1)Nc1ccccc1Cl,11.6901
56323651,O=C(COC(=O)c1cc(Br)ccc1O)NC1CCCCCC1,1.56499999999999
49721810,COc1ccc(OC)c(NC(=O)c2nnn(CC(=O)Nc3ccc4c(c3)OCO4)c2N)c1,12.713
49827302,Cc1cc(C)cc(NC(=S)N2CCCC2)c1,16.1958
24833000,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccccn1,3.85609999999999
24837157,CN(C)CC(=O)c1c(N)n(Cc2ccccc2)c(=O)n(C)c1=O,8.33779999999999
24785599,Cc1cc(Cl)ccc1OCCCC(=O)NCc1ccccn1,9.84929999999999
17414376,Cc1c(C(=O)Nc2ccccc2-c2ccccc2)cccc1[N+](=O)[O-],-3.24250000000001
24822714,COc1ccc(NC(=O)Cn2nnc(C(=O)Nc3ccccc3C)c2N)cc1,15.5372
4250757,CCOc1ccc(N2C(=O)c3cccnc3C2Nc2ccc(C)cc2)cc1,10.0035
860238,Cc1c(-c2cccs2)[n+](=O)c2c(n1[O-])CCCC2,9.2146
4244038,CCC1CCCCN1CCCNC(=O)c1cn(CC(C)C)c(=O)c2cc(OC)c(OC)cc12,6.03459999999999
24800410,COc1ccc(C(=O)C2CCCN(C(=O)c3cccnc3OC)C2)cc1F,7.2393
47194365,CN1CCOCCOc2ccccc2OCCOCC1,17.4993
24802965,O=C(/C=C/c1ccccc1)NCc1cccnc1,14.8206
24830681,C=C(C)c1cccc(C(C)(C)NC(=O)Nc2nnc(C(C)C)s2)c1,4.8909
17431807,O=S(=O)(NCCSc1ccccn1)c1ccc(Cl)cc1,-1.28290000000001
3715839,CCS(=O)(=O)c1ccc2oc(SCC(=O)NCCC3=CCCCC3)nc2c1,-20.5897
49644114,CSc1nc2sc3c(c2c(=O)[nH]1)CC(C)(C)OC3,14.2973
51090178,CCOc1ccc(NC(=O)CSc2nncc(=O)n2N)cc1,13.6851
17412895,CC(CCc1ccccc1)NC(=O)C(=O)NCCO,0.363699999999994
865783,CCCCCn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)n(C)c(=O)n2C,-5.11360000000001
14736737,Cc1nnc(SCC(=O)NCc2ccco2)n1-c1ccccc1,21.6967
49674742,NP(=O)(OCCCc1ccccc1)c1ccccc1,12.5304
51090180,COc1ccc(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NC2CCCC2)cc1,10.7348
863778,CCCCOC(=O)Nc1nnc(-c2ccccc2OC)s1,12.1789
24788294,O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccccc1,2.4286
